comment_id,video_id,date,body,rating
UgyJCtFpNUon0lOXmjB4AaABAg,5NbhJ2fFGco,2020-02-14T15:55:23Z,Hey Ava your so funny  and your funny ginny,1
UgzQHZrjgV9wloDtC6h4AaABAg,5NbhJ2fFGco,2019-12-08T16:59:44Z,This is the best,1
UgwQXZC6T0SxlqVCakN4AaABAg,5NbhJ2fFGco,2019-10-20T09:17:09Z,I LOVE YOU AVA,1
UgzeuQmxr8dfRgPVepN4AaABAg,5NbhJ2fFGco,2019-10-18T23:26:04Z,Yeah correct,1
Ugygzyg4IFIP-e4N0xd4AaABAg,5NbhJ2fFGco,2019-10-14T23:50:41Z,I love you and your videos,1
UgxCsEGULm7Dd43VQN54AaABAg,5NbhJ2fFGco,2019-09-12T21:35:48Z,Eva you da beeeessstttt love ya and love everything you do thx for making my life great,1
Ugyz8kmrV6blXwlc7td4AaABAg,5NbhJ2fFGco,2019-08-14T04:22:20Z,I’m following both y’all bc u SEEM nice :3,1
Ugzj9zgOQ-mjsyyIvg54AaABAg,5NbhJ2fFGco,2019-07-29T20:22:12Z,Love this,1
Ugx6W3XvY5Qu4ksPPUJ4AaABAg,lYEj9snU838,2019-07-04T02:47:24Z,God bless this kid,1
UgxqW-3N3IyH9IyyK654AaABAg,lYEj9snU838,2018-03-21T04:21:08Z,Keaton you are amazing,1
UgyzIb0rqxEVu_CYciF4AaABAg,lYEj9snU838,2018-01-05T05:29:31Z,Love you key u are beautiful,1
Ugz0pqbaxYdp8DRGMUd4AaABAg,lYEj9snU838,2017-12-26T18:32:44Z,this kid seems super amazing and nice i wanna be his best friend,1
UgxBpo3XDb1N3NVPptJ4AaABAg,V5cOvyDpWfM,2019-11-11T22:14:12Z,"Extraordinarily beautiful, very excellent, really pleasant to watch and listen to. Really very well done. Very pretty, congratulations to all of them in the video.",1
UgzQbf8VKwt5xPP6dHN4AaABAg,V5cOvyDpWfM,2019-06-01T13:34:13Z,1:57 the best moment xD,1
UgyotR2Bz1VGm3g55HR4AaABAg,LFhT6H6pRWg,2020-06-27T07:14:40Z,"Thank you FCC, very cool!",1
UgzuDFR8dLTNw0LJIud4AaABAg,LFhT6H6pRWg,2019-06-26T19:16:29Z,I love him so much.,1
UgyDH8oUPD5wP9QdvH94AaABAg,LFhT6H6pRWg,2018-11-05T12:56:45Z, Good,1
UgwfdVA9p6fkmqvDgNt4AaABAg,l14ejKg__HY,2020-06-23T20:45:59Z,loved idubbbz inhance clip,1
UgzyntvXJQB95KPfWGh4AaABAg,l14ejKg__HY,2020-06-10T19:21:41Z,Yo rice is the best,1
UgwrooBmB7detR29Txx4AaABAg,w3ugHP-yZXw,2020-11-26T12:49:27Z,Nice like,1
UgxiEcTmzQAegI1uJHd4AaABAg,w3ugHP-yZXw,2020-11-23T17:16:26Z,1:33 best part tho,1
Ugy2EI-ve2wkaHmgrB94AaABAg,YbJOTdZBX1g,2021-01-29T13:23:02Z,"I love the first video
OMG MAH LOVE FUNNEH
She's my fav yt ",1
UgwjUXrGYYaVZmkGOz14AaABAg,YbJOTdZBX1g,2021-01-27T17:37:15Z,I like this it's cool,1
UgxjoKAd75-kMUoSVbl4AaABAg,X3hjRKGrC40,2020-09-03T23:54:29Z,I like the game,1
Ugzk3QrRFAlC63P-3hR4AaABAg,X3hjRKGrC40,2017-11-23T00:59:28Z,Looks pretty lit,1
Ugh87mS7B7e8lXgCoAEC,cRJjXCK6H6Y,2016-08-21T19:01:22Z,Nice shirt,1
UgzhXRfwaaoJPDAvkll4AaABAg,CfdVnvrJUS0,2018-11-19T08:04:30Z,I can't stop damn laughing from your damn funny ass song videos I love these songs they are so funny,1
UghTqnysxLSwDHgCoAEC,CfdVnvrJUS0,2016-09-16T08:01:10Z,That was uploaded at my birthday! :D best present ever <3,1
UgiL5wKqvGraPXgCoAEC,#NAME?,2016-06-28T09:07:50Z,Ty blue seems cool.,1
Ugh5BHSn5tRe43gCoAEC,#NAME?,2016-06-28T02:50:47Z,u r better than keem,1
UgiwAga0FQ_PxngCoAEC,#NAME?,2016-06-27T23:22:43Z,Nice filter #fuckdramaalert,1
UgggLJnguzCxHHgCoAEC,Rqy_5PmID6k,2016-07-17T11:10:27Z,i love that shirt,1
Ugxw5YNRXOSmsmlxaPR4AaABAg,IvxRsDpXPGo,2020-12-21T02:08:11Z,Love you j ,1
Ugxuul4--7_mRaFbMwt4AaABAg,IvxRsDpXPGo,2020-12-07T16:02:37Z,Good video bro,1
UgiINnaCwl509HgCoAEC,t6hlkIlGFCI,2016-09-25T23:51:33Z,I love the movie!!!,1
UghV5jezP2M4NHgCoAEC,t6hlkIlGFCI,2016-09-09T10:33:26Z,The movie is awesome and funny with Chris Hemsworth,1
UghtHdUvhrPbcXgCoAEC,t6hlkIlGFCI,2016-09-06T11:05:56Z,looks pretty good to me ..,1
UggW7q4IW42-Y3gCoAEC,t6hlkIlGFCI,2016-07-26T00:23:43Z,I love Shirley!!,1
UghN7k8dhnqAzngCoAEC,t6hlkIlGFCI,2016-07-24T14:43:29Z,So. It was actually good. Really good.,1
UgjJh5JDp0qzp3gCoAEC,t6hlkIlGFCI,2016-07-23T14:55:35Z,some people like this I like this,1
Ugwnn3lLSLTgUueHrUx4AaABAg,EeF3UTkCoxY,2021-01-10T16:25:21Z,my best cod,1
UgyWxFFS6ZpG9WDaFp14AaABAg,EeF3UTkCoxY,2021-01-08T04:28:11Z,This game was amazing. I don’t care what anyone says.,1
UgyQcLfDIdxS0wRxEgt4AaABAg,EeF3UTkCoxY,2021-01-07T16:32:30Z,Space Oddity. Perfect music.,1
UgyeLUo6bo27VGM0KhN4AaABAg,EeF3UTkCoxY,2020-12-21T16:36:11Z,So nice,1
UgxECzxaHyAU84C76jt4AaABAg,EeF3UTkCoxY,2020-12-04T11:27:04Z,Nice Game,1
UgzwVoWdxghFGhpBFsx4AaABAg,EeF3UTkCoxY,2020-11-28T09:25:37Z,I like it,1
UgyvbAf2j0LXYXVG7Kt4AaABAg,EeF3UTkCoxY,2020-11-13T17:45:40Z,3.9 MILLION REVERSED LIKES,1
UgwDYDX2xC8h97jO3FF4AaABAg,EeF3UTkCoxY,2020-11-08T23:13:09Z,To be honest the game was acctually fun,1
Ugym_1LqFrafoWRkPBp4AaABAg,u_J0Ng5cUGg,2021-01-12T07:00:56Z,0:29 good one ,1
UgyJ3Aftid8F53yFcVx4AaABAg,_UZbgH3pOBA,2017-09-25T17:57:56Z,You guys are getting too much hate. You guys' stance was well articulated and made perfect sense. really I feel like it is just a bunch of white people trying to come to the aid of black people bc they feel like they need to. iDubbbz said it perfectly. Either all the words are offensive or none of them are. Context and intent are everything.,1
Ugyxgqm6wIq7faHPEX54AaABAg,MfTbHITdhEI,2021-01-03T05:08:06Z,Fire,1
UgwW9q36pmgTKCZvkqN4AaABAg,w38IG6HsI5s,2020-10-10T00:25:40Z,I haven't stoped laughing,1
UgyR__79XRaIeFrfVMl4AaABAg,4NJlUribp3c,2021-02-02T18:13:09Z,good shit,1
UgiWqiXkH-iC5ngCoAEC,CfdVnvrJUS0,2016-10-25T22:10:37Z,you fucking SAVAGE.,1
Ugg-ba2rmUZgu3gCoAEC,Rqy_5PmID6k,2016-06-22T03:21:29Z,fuck i missed keem,1
Ugy3DRoIRGPkcsCnTTd4AaABAg,FlsCjmMhFmw,2021-01-10T20:16:16Z,"2017 rewind: Good
2018 rewind: impossible to be worse
2019 rewind: couldn't be bothered
2020 rewind: Mr beast has saved us",1
Ugx6VnQc_h95Z10Bb0V4AaABAg,w3ugHP-yZXw,2020-10-01T20:21:30Z,Am i one of the only people who actually like this move or what as all you guys say it sucks but comig from an original fan this film isnt a bad movie its a decent film not as good as GB84 OR GB89 but still a decent movie,1
UgxPNuvOExVOvDs0rC54AaABAg,EeF3UTkCoxY,2020-12-26T11:59:34Z,"i regret hating this game
i realize was just following other people who hates the game 
because tbh i actually enjoyed the game",1
Ugwb4Mr-OLi0FZyYWOx4AaABAg,0tO_l_Ed5Rs,2017-12-06T01:42:26Z,This is a good song..why there are many dislikes,1
UgzdPpWaY1d3RMNSHKZ4AaABAg,0tO_l_Ed5Rs,2017-11-27T02:17:41Z,"Great video Matt!! Dont let all those dislikes affect what happened,  we love you!",1
UgySxFsCmZG2dtiie4F4AaABAg,0tO_l_Ed5Rs,2017-11-26T17:13:03Z,"I really liked it. Being honest, it's no Eminem song, but still pretty good. I'm interested in seeing what other projects are down the line. So far you haven't disappointed. You set out to expand and evolve, and I am enjoying watching the journey.",1
UgygPGg42gJ1-FmO89V4AaABAg,0tO_l_Ed5Rs,2017-11-20T16:15:09Z,this is actually good,1
UgzQnYEqRS5DHWGxblp4AaABAg,0tO_l_Ed5Rs,2017-11-16T01:41:17Z,"Love it...fire..sounds better than a lot of the so called raps of today.  Don't care if you dislike, ha ha, seriously I don't give a crap, go Santoro, DO YOU, ignore the haters.",1
Ugx-A0hnE5-L0LUwwMl4AaABAg,QwZT7T-TXT0,2021-01-18T16:26:28Z,Why so much hate? Should he just ignore it? I consider this as a perfect apology.,1
Ugz1XdGNSqhiP4xqAV54AaABAg,QwZT7T-TXT0,2021-01-07T03:23:38Z,He promised to be better and he did exactly what he promised.,1
UgirQjeHcYCyOHgCoAEC,PpcNQNJmU9Y,2016-08-08T00:24:22Z,This game looks really fun,1
UghYrEh9lqQw_XgCoAEC,PpcNQNJmU9Y,2016-08-03T15:53:24Z,I only play Battlefield so does anyone here suggest me to play this? It looks good.,1
UghxCmSDOzlayXgCoAEC,PpcNQNJmU9Y,2016-07-26T13:55:18Z,Its FREAKING AWESOME!!!!! Thank the gods for something different from same old same old. Thats why I hate Battlefield.,1
UggVwfJGLyCyzngCoAEC,PpcNQNJmU9Y,2016-07-26T08:38:08Z,Stupid haters they think they know how a good game looks like but they was wrong this game is super great all this haters get rekt but they didnt accept they are wrong and they dislike again,1
UgjIMR9HJntrDXgCoAEC,PpcNQNJmU9Y,2016-07-17T00:17:46Z,Hater still have no right to hate. And they should DEFINITELY not hate on the way the game looks. I mean it's a lot better than many of us expected,1
Ugh3FfTUf3VZ6HgCoAEC,PpcNQNJmU9Y,2016-07-12T02:14:26Z,"What I was thinking... A lot of hate, but a the end. Not a bad game. MW looks awesome, OMG Cap. McMillan <3",1
Ugjfp7FHV-fuB3gCoAEC,PpcNQNJmU9Y,2016-07-12T01:33:25Z,"I like the ideas they had with the gravity and stuff, I also like most of the gameplay. it looks pretty cool tbh. also I hate after 3 years of work, they get too much hate. 
But I think bf1 is better.
liked :)",1
Uggm9F4fH9BJNngCoAEC,PpcNQNJmU9Y,2016-07-10T05:57:13Z,Nice! Reminds me of SW battlefront. Definitely gonna get this!,1
UggcW3YPg6g9pngCoAEC,PpcNQNJmU9Y,2016-07-07T20:08:59Z,ok i did not like the first trailer but now that im whatching this its not so bad ill still play it,1
Ugwbb5mue42zgcfHFSt4AaABAg,MFWF9dU5Zc0,2019-11-08T19:00:30Z,Why are you hating this movie. I watched it and love it.,1
Ugya4agh6z5PX5NDeM14AaABAg,MFWF9dU5Zc0,2019-08-21T19:59:22Z,"God I Stan Sandra,  I hate this word lol but I just love her ,the movie is like a really good light kind of movie,  don't know what is 15 year old edgelords annoyed at?  Did not expect such a vibe SMH",1
UgwzjdqPcOuqtBUci3N4AaABAg,MFWF9dU5Zc0,2018-10-22T08:57:51Z,"Okay I hear what you guys are saying. The female remake of a lot of movies just seems too politically or socially motivated; but regardless the reason, whoever directed this film is AMAZING. 

Please, I urge everyone to try an watch this with a clear mind and I promise you that you will thoroughly enjoy it. It's what I did and I was VERY pleasantly surprised. Was an amazing movie regardless of the politics. The plot was amazing and the director and writer honestly deserve praise. PLEASE WATCH IT ITS GREAT!",1
UgyA2clsEkL9n09ghBV4AaABAg,MFWF9dU5Zc0,2018-09-01T20:18:21Z,"Please, what's with the bad reviews? Ignore the other comments about rasism, feminism and all, just enjoy the movie. It's a really fun movie!",1
UgwnqeqVgNqtH-Wp9DZ4AaABAg,MFWF9dU5Zc0,2018-08-31T20:56:29Z,"Fucking loved this movie!Don't care what you're all saying!
Ps.Love the cast!Lana Banana you're doing amazing sweetie",1
UgwsCrfRpevUwu7bpbx4AaABAg,MFWF9dU5Zc0,2018-08-18T21:10:15Z,I loved this movie lol it was so great! And no I’m not a feminist. I just enjoyed it because of the plot and it was just a good movie to watch.,1
UgzClPYZfH7XoP5i6KR4AaABAg,ffxKSjUwKdU,2021-01-30T00:59:49Z,0:34 coming from a straight male... her braid looks great,1
UgxcM13iafbnYBuMmiR4AaABAg,ffxKSjUwKdU,2021-01-27T17:19:52Z,I'm in love with this song,1
UgyW4cJ1IgFIZdHAyZ94AaABAg,n1WpP7iowLc,2020-11-03T01:18:08Z,The best to ever do it,1
UgxqATHvrgeO9uw6eIl4AaABAg,n1WpP7iowLc,2019-12-23T23:05:24Z,The best part is the last part... Bitch I wrote Stan,1
UgzX0bjGwna1XpN7n-94AaABAg,RZ65WvTqPl4,2021-01-31T18:20:22Z,I love how he just tossed the treat in it's mouth and it's like srhlorp,1
UgzpQpkqfKKeNM76m5R4AaABAg,J2HytHu5VBI,2021-01-23T16:44:54Z,I swear the cutest hurting video I ever saw,1
UgyBWY7WTpyI1TC-jNl4AaABAg,lqZSV5sFeZI,2020-10-25T00:54:59Z,I had cancer but that was funny,1
Ugy3CC5MpsY-YjmgTTF4AaABAg,FlsCjmMhFmw,2021-01-27T08:23:54Z,THIS IS ACTUALLY HILARIOUS.,1
UgwLRS5E61Wd1FEiEFN4AaABAg,FlsCjmMhFmw,2021-01-26T22:25:04Z,i actually liked this one,1
UgxlgB4sDfxJo0jFeKF4AaABAg,FlsCjmMhFmw,2021-01-10T07:31:27Z,This is better rewind,1
UgyKCs375FMtODr80Gd4AaABAg,FlsCjmMhFmw,2021-01-09T15:39:12Z,"Ah yes , the only YT Rewind that’s good.",1
Ugy4-Xx2O49xPkRO3uR4AaABAg,FlsCjmMhFmw,2021-01-08T21:30:52Z,the last good rewind,1
UgxAcdkUJ6odP-xUGet4AaABAg,FlsCjmMhFmw,2021-01-07T02:43:43Z,The good old days ,1
Ugz2gnvyyoT0ZMmySJZ4AaABAg,FlsCjmMhFmw,2021-01-05T12:16:20Z,Ksi kinda saved it,1
UgzLGiRyCQLnL0XqURB4AaABAg,FlsCjmMhFmw,2021-01-05T09:57:21Z,This was a good year but 2020 sucked,1
UgytTPrS7VO5QM4eBht4AaABAg,FlsCjmMhFmw,2021-01-05T03:03:34Z,"2017: i liked it
2018: it was fine i guess
2019: good times",1
Ugwgrk-Ws5Djg4MR41Z4AaABAg,FlsCjmMhFmw,2021-01-04T17:46:46Z,The good o'l days...,1
UgzEhmp4DD1IsqK-Dh94AaABAg,FlsCjmMhFmw,2021-01-04T03:32:48Z,"I have to be honest, this is actually a good rewind",1
Ugz-MwHPEDSAHwxfRC54AaABAg,FlsCjmMhFmw,2021-01-03T16:20:12Z,not actually that bad,1
UgwJgiNtLX4vj6SUf2F4AaABAg,FlsCjmMhFmw,2021-01-03T01:27:34Z,Safe to say this was the last good rewind,1
UgzD6FKW1R4QWzlY0Yx4AaABAg,WeA7edXsU40,2018-11-28T16:51:42Z,Woah! Bring it on :),1
UgxJwOJiAMBtqem8LqF4AaABAg,MfTbHITdhEI,2021-02-02T07:46:57Z,"Definitely one of the best songs off Kamikaze along with Not Alike, Greatest and Lucky You",1
UgxW1ujShaIMM1sznu54AaABAg,MfTbHITdhEI,2021-01-08T06:54:57Z,still good in 2021,1
UgyiwCT0G9HItyoOGIV4AaABAg,MfTbHITdhEI,2021-01-05T10:29:52Z,2021!!!! New Zealand loves you Marshall!,1
UgzpEFdAqlOMiShR-354AaABAg,MfTbHITdhEI,2020-12-19T15:19:06Z,Stole the show..wait..he sure did lol why was he even at the Oscar's. Well played sire!,1
UgxAM9Nl-Blq5xcHWw94AaABAg,6ZfuNTqbHE8,2021-01-27T05:13:00Z,One of the greatest trailers ever no question,1
Ugwxz5sUZpis7u5Ht1V4AaABAg,6ZfuNTqbHE8,2021-01-25T21:32:54Z,I love how after all the fighting Chris Evans hair still looked so nice,1
UgyBncEHZ-GQgDVmztd4AaABAg,6ZfuNTqbHE8,2021-01-24T17:51:20Z,The good ol days.,1
UgwctJoocQUYx0rwQFV4AaABAg,6ZfuNTqbHE8,2021-01-10T23:17:48Z,Way better than endgame,1
Ugyjqyk74Q_DFpsznLt4AaABAg,bukzXzsG77o,2021-01-08T11:57:15Z,2020 and still the best content cop!!!!!!!!!!!,1
UgwrCj3eiNaz_s0veol4AaABAg,bukzXzsG77o,2021-01-06T10:31:40Z,Yo Dave's got some fucking bars this shit was pretty fire not gonna lie was actually vibing to it while laughing my ass off ,1
UgzH0QjBEM4EeKYimNt4AaABAg,bukzXzsG77o,2021-01-06T02:43:57Z,It's insane how somebody who does actually good comedy videos makes the best diss track,1
Ugys5nZjQQHSEzjOEgB4AaABAg,bukzXzsG77o,2020-12-31T14:40:33Z,Idubbbz is a good youtuber,1
UgzGL0m4xBXCiCr2tE14AaABAg,bukzXzsG77o,2020-12-06T10:28:38Z,That video was good I like the did track keep up the good work,1
UgwgeHXCK_hv7GkR6sB4AaABAg,bukzXzsG77o,2020-12-05T20:19:43Z,"This shit almost at 50 mil, nice",1
UgxzWm8fCoCSqPVDTV14AaABAg,bukzXzsG77o,2020-12-03T23:24:18Z,God DAMN that was fucking a SLAPPER,1
UgyNM_ScL9zG-iPeGiB4AaABAg,bukzXzsG77o,2020-11-18T00:52:00Z,when youtube was good,1
UgxcoSXArthrVPuvuXx4AaABAg,xuCn8ux2gbs,2021-02-01T15:29:36Z,Wow this history class just got a lot more interesting,1
UgxxW50mPXEPLxaUy814AaABAg,_GuOjXYl5ew,2021-01-26T03:04:06Z,the last good rewind,1
UgzTp1NfebLHCwwBxQt4AaABAg,_GuOjXYl5ew,2021-01-18T06:26:59Z,The last good rewind,1
Ugyi3K_Iznm0umYRhE94AaABAg,_GuOjXYl5ew,2021-01-16T16:24:29Z,this was the last good rewind... </3,1
Ugzc0R2e5RFqcl29lqF4AaABAg,_GuOjXYl5ew,2021-01-16T01:15:31Z,"2016 was one of the worst years, yet they created a masterpiece",1
Ugwsngr4A-yhSXb6rCV4AaABAg,_GuOjXYl5ew,2021-01-09T00:48:23Z,This one was the best rewind no cap,1
Ugy3zOMxRoeiElzDjZt4AaABAg,_GuOjXYl5ew,2021-01-08T22:50:27Z,The Good Old Rewind,1
UgymiCKeJlCuJW9f_Y54AaABAg,_GuOjXYl5ew,2020-12-29T19:16:22Z,4:08 hands down the best part,1
UgycMALiIZymRABPg-h4AaABAg,_GuOjXYl5ew,2020-12-31T03:33:29Z,This was definitely the best YouTube rewind in my opinion.,1
Ugz_Oc7BEsFujoPiFaV4AaABAg,w38IG6HsI5s,2020-08-12T03:58:55Z,If I dislike would that mean your not?nvm I’m liking because I like u,1
UgzEBHcBq1Yuin-3OwR4AaABAg,w38IG6HsI5s,2020-08-10T15:32:32Z,Hey guy she's so creative and eternal Sunshine she weird but it's so Soo funny,1
Ugz_dmhEb_vYBGFn6nN4AaABAg,w38IG6HsI5s,2020-06-28T05:23:20Z,She always has such a different intro every day omg like stop you're to funny that its illegal,1
UgxtEAIn-wIesM4WUx54AaABAg,mNcdlLIOdNw,2021-01-21T13:18:58Z,"Selena would be a great friend to have

Also, I didn't realize it, but I was smiling like a freak throughout the whole video",1
Ugwp2waKHF6k1TAhbBx4AaABAg,mNcdlLIOdNw,2020-10-19T19:50:27Z,I like how Selena was so calm and james was so scared,1
UgwVXhyswL-X5pD85Wp4AaABAg,c7nRTF2SowQ,2021-01-29T15:10:10Z,So sad how battlefield went form this masterpiece to battlefield 5. Hopefully battlefield can get back up with 6.,1
Ugwz6_A9gdsKNCmmXfN4AaABAg,c7nRTF2SowQ,2020-11-20T07:46:48Z,"I still play this game pretty regularly to this day, pretty much the only Battlefield I've ever played. And I either have a ton of fun or i get infuriated to no end. There is no in between.",1
UgwJcCuqs8YAXiBa-p94AaABAg,c7nRTF2SowQ,2020-11-13T17:00:41Z,The best trailer in gaming history.,1
UgzqKf2JtmHghaKE7PJ4AaABAg,c7nRTF2SowQ,2020-11-10T07:59:56Z,this was better than infinite warfare,1
Ugzxc2HmnyMTbKS8fHh4AaABAg,c7nRTF2SowQ,2020-10-25T00:11:49Z,as a cod player i admit this game is absolutely a masterpiece,1
Ugy-vuLb07d7h6KfxOR4AaABAg,c7nRTF2SowQ,2020-10-12T21:11:28Z,"ahhh, the good days...",1
UgwBkIArshrM2Zr0xFB4AaABAg,c7nRTF2SowQ,2020-10-09T02:29:27Z,I loved so much Call of Duty Infinite Warfare,1
UgySrHjH1yq0YR7CHSN4AaABAg,c7nRTF2SowQ,2020-09-25T22:34:15Z,back when battlefield cared about their games.,1
UgzmDugIstcr9_9kVCV4AaABAg,c7nRTF2SowQ,2020-09-15T12:45:04Z,best trailer for a game ever made...,1
Ugxh9M9MW1tN-oC2GeN4AaABAg,5NbhJ2fFGco,2020-06-30T16:34:07Z,Why is this so true,1
UgylxQCz6JM-3onOsZh4AaABAg,5NbhJ2fFGco,2020-06-28T21:36:58Z,Hi I like jour videos,1
UgxzrnShCXx4VqFiQ-Z4AaABAg,lYEj9snU838,2017-12-16T03:01:18Z,That boys eyes are so beautiful ,1
Ugx1mldRrDpBMN9ldlB4AaABAg,8d_202l55LU,2017-12-17T03:27:54Z,This comment section is beautiful.,1
UgztTm-dJof3uuKsDiZ4AaABAg,8d_202l55LU,2017-12-16T03:30:27Z,Thank you sir for making the internet free again,1
Ugxvj1iUqbD4_xD0dKZ4AaABAg,V5cOvyDpWfM,2019-07-04T06:44:21Z,"Happy Fourth of July, everyone!",1
UgyauwXdficBTsd0-Nh4AaABAg,LFhT6H6pRWg,2019-05-02T05:51:06Z,Give this guy a raise! He's awesome,1
UgycUhFU7x-B0-J6Mrx4AaABAg,LFhT6H6pRWg,2018-05-28T06:18:29Z,The epitome of not giving a shit. Bravo.,1
UgzXx77dosXzMDmKA6p4AaABAg,LFhT6H6pRWg,2018-05-21T04:08:43Z,its beautiful in every form,1
UgzaKFI24MgNMMzLnI94AaABAg,_UZbgH3pOBA,2017-11-05T10:08:55Z,"Guys stop giving hate, Ethan obviously feels disappointed in his friend, he's human too just like we all get angry at our friends so why is it suddenly not okay for Ethan. He's not being horrible about him he's just expressing how he feels about the whole situation just like you or I Would do so please ,, shut the fuck up :)",1
Ugy4i6uZk1XIbo-LlDl4AaABAg,w3ugHP-yZXw,2020-10-08T02:36:38Z,Damn I didn't know this got a lot of dislikes and I liked the movie-,1
Ugx0U2QGe0gvuBSRG5N4AaABAg,w3ugHP-yZXw,2020-09-12T09:11:40Z,I liked the movie...I like all the movies ;-;,1
UgwrAcLzwBI1jUQQ6DR4AaABAg,w3ugHP-yZXw,2020-08-28T22:22:21Z,I thought this movie was pretty good. I guess people have a problem with the females,1
UgxbayStER2Els_JyuN4AaABAg,YbJOTdZBX1g,2021-02-02T01:37:05Z,"I most be weird, I liked this one...",1
UgwdUukPCH7EIHBXsQ14AaABAg,YbJOTdZBX1g,2021-02-01T12:09:51Z,Why is everyone hating this? It’s not so bad,1
Ugxpluo0WSQadUKWZ_N4AaABAg,YbJOTdZBX1g,2021-02-01T11:45:33Z,Still better than Grubhub,1
UgzJ1LnS2nUjOmWy69N4AaABAg,YbJOTdZBX1g,2021-01-31T07:45:55Z,"6:34 Our hero 
(BHUBAN VAM)",1
Ugytti8tQHlx1C6D4up4AaABAg,YbJOTdZBX1g,2021-01-30T00:40:49Z,What is wrong with this rewind its not bad,1
UgxXBO7GHB9C3kH2ygh4AaABAg,YbJOTdZBX1g,2021-01-29T22:07:56Z,I don't get why people hate this like it's not that bad,1
UgzOMCX6djUgx3xo0yN4AaABAg,X3hjRKGrC40,2018-02-17T12:23:38Z,actually not so bad game i like beta just weird game,1
UgyUFIzPVGygNj_x1jJ4AaABAg,X3hjRKGrC40,2017-12-23T21:22:12Z,Can't wait to play I love the metal gear solid series awesome game... Just finished Metal Gear Phantom Pain!,1
Ugx7WPwoPtzixqmS12h4AaABAg,X3hjRKGrC40,2017-09-21T02:54:03Z,Trailer Looks pretty good to me but I'll never buy it :3,1
UgjdHV-ODxe9CngCoAEC,X3hjRKGrC40,2017-07-02T19:23:41Z,Idk but I actually like the game,1
Ugh2lYrsGIdIX3gCoAEC,C_Ig3iHWDwk,2016-08-25T22:01:11Z,holy shit an actually good dramalert video,1
Ughpy5ocjnkLCHgCoAEC,cRJjXCK6H6Y,2016-08-28T19:45:17Z,I like leafy and keem,1
UgggDIgA_zqdyHgCoAEC,#NAME?,2016-06-28T14:30:21Z,Ty is actually pretty cool he should make his own channel cuz this place is dead,1
Ugj2jD0m2CaQengCoAEC,Rqy_5PmID6k,2016-07-09T08:25:02Z,Not sure why everyone hates u keem just hang on bud <3,1
UggE9mnaNGni6HgCoAEC,Rqy_5PmID6k,2016-07-09T01:43:30Z,dont pay attention to these dumb fucks bro keep it real #Standwithkeem,1
UgyTvR8l_Xrlu1T0So94AaABAg,t6hlkIlGFCI,2020-11-21T06:20:41Z,I love this move alot I don't care what you say,1
Ugysqb4zola28G8dPHF4AaABAg,t6hlkIlGFCI,2020-05-22T08:39:31Z,0:55 the jokes in this movie are superb ,1
UgziL_HDnDYuAv14NId4AaABAg,t6hlkIlGFCI,2020-05-02T11:36:11Z,"The reason why I like this ghostbusters movie better and hate the old one is because I wasn’t born in the 90’s. And I know a lot of you guys hate the movie but stop judging and cyberbullying other people for liking or hating the movie. I might not like the haters opinions about the movie but I just accept it, not freaking bully other people’s opinions. So stop being so freaking rude to others just because of their opinion like dang!",1
UgwmfE7kbXLmILZkiXh4AaABAg,t6hlkIlGFCI,2018-07-02T02:25:55Z,I like the movie I don't know why people hate it,1
UgwxTyvWeoWedXhzHaV4AaABAg,t6hlkIlGFCI,2018-06-12T20:31:28Z,"Dont get me wrong this didnt need a reboot and obviously has nothing on the 1st two, but it was fun too watch. Wasnt as bad as every1 has made out. I liked it was more kid friendly also. I enjoyed it personally. Not the greatest, but it was an easy fun watch.",1
Ugxgvb3MiDGjb7-Ce2p4AaABAg,t6hlkIlGFCI,2018-05-14T14:02:42Z,"I love this movie


Come at me haters",1
UgjhC174JHj6F3gCoAEC,t6hlkIlGFCI,2017-06-06T13:46:42Z,I don't know why so many people hate that movie. I love it! It was so funny,1
UgjgByrx9AbiT3gCoAEC,t6hlkIlGFCI,2017-03-30T19:31:10Z,"i laughed when she fall off the stage and they didn't caught her and she says she wasn't sure if it was a race or lady thing, but she was mad as hell. that was so freaking funny. lol ",1
Ugi6iTUFauJIMXgCoAEC,t6hlkIlGFCI,2016-12-13T00:40:07Z,"idk why every one says it's a ruined movie ? I think it's great. Good clear plot line , Strong characters. give one reason why it's not a good movie",1
UgiBkpHmm0BreHgCoAEC,t6hlkIlGFCI,2016-08-05T02:25:11Z,"This is awesome, while the original is just so, so, boring",1
UgiN0IUISnYcMngCoAEC,t6hlkIlGFCI,2016-08-02T03:48:49Z,I don't understand y people r giving the new ghost busters such a hard time I went to go see for myself if it was bad and the movies pretty good and it's funny,1
UggQo1GV7i0BfXgCoAEC,t6hlkIlGFCI,2016-07-28T11:26:01Z,"I watched this movie earlier this week with expectations pretty low, but actually, I laughed all the way through and really enjoyed myself. Sure, not every joke was funny,  but there's not been a single comedy ever where every joke landed! 

But seriously, if you've not seen this yet, I'd recommend it. Really funny, decent plot, and plenty of tongue in cheek humour and cameos.",1
Ugg80KqnLnp0angCoAEC,t6hlkIlGFCI,2016-07-23T19:33:58Z,I have see this movie!! Its sooooooooooooooo good!! highly recommended!!,1
Ugh15XBZYP7My3gCoAEC,t6hlkIlGFCI,2016-07-22T16:23:49Z,"i mean like, i watched it and it wasn't good, but like it was fine.",1
